動画ID,aa,ccc,gj,gumi,intro,joy,ktkr,meiko,mirai,wktk,wr,www,yyy,いい,いいね,うい,うぽつ,ええ,おおい,お前,かっこ,かっこいい,かわいい,かわゆい,きた,きれい,ここ,こと,これ,さん,すき,すぎ,すこっぷ,すごい,そう,それ,たま,ちゃん,ちょ,っぽい,ない,なに,なん,ほしい,みたい,もきゅもきゅ,やばい,よい,よさげ,りんり,アブ,カラオケ,コピー,コメ,サビ,タグ,ダイヤ,ネギ,ハート,マイリス,ミク,ミリオン,リリン,リン,ルカ,レン,一番,中毒,久々,久しぶり,乖離,今日,共感,再生,初見,動画,可愛い,大好き,好き,好きだ,小説,弾幕,忍者,愛愛愛,感じ,支援,最高,期待,歌詞,殿堂入り,画質,神曲,素敵,綺麗,職人,脚気,良い,調教,配信,鳥肌
sm7897854,0,0,1,0,0,0,0,0,0,0,0,8,0,8,4,1,0,1,0,0,2,9,1,0,0,1,1,0,4,2,0,0,0,1,1,1,0,0,1,2,2,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,10,0,1,2,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,3,1,5,0,2
sm7992704,0,0,1,1,1,0,5,2,0,32,0,31,0,31,5,4,0,8,3,0,1,20,5,1,10,0,4,3,22,16,14,3,0,10,2,2,0,2,1,3,6,1,0,1,1,0,5,4,1,0,0,0,1,4,0,16,0,0,1,1,27,2,0,0,29,0,2,4,8,7,0,1,2,1,85,5,1,18,26,5,52,0,0,0,0,0,5,0,4,0,18,4,1,0,0,9,15,1,0,0
sm8061167,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
sm8091446,0,0,2,4,1,0,0,0,0,3,0,0,0,8,1,0,0,1,0,0,1,6,0,0,1,0,0,0,4,5,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,2,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,2,1,0,0,1,0,2,2,0,0,6,5,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,4,0,1,2,0
sm8098660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
sm8119054,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,2,0,2,0,0,0,4,1,0,0,0,0,1,3,0,0,0,0,1,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,2,0,0,0
sm8121199,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm8163888,14,0,0,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm8194738,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sm8251494,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,0,1,1,0,2,0,0,6,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
sm8265929,0,0,0,0,0,0,0,0,0,0,0,1,0,8,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
sm8326494,0,0,1,0,0,1,2,0,0,11,0,0,0,13,4,0,0,1,0,2,1,1,0,0,7,1,0,0,4,5,3,0,0,2,1,1,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,1,0,2,0,8,0,0,0,7,0,0,0,0,0,11,0,1,0,2,0,0,0,2,4,1,0,0,1,1,0,0,0,0,0,4,3,4,0,1,0,1,0,0,0,4,0,1,0,2
sm8412978,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,1,0,0,3,1,0,5,0,1,1,0,4,0,6,0,2,1,0,1,2,2,0,1,0,0,8,0,0,1,0,0,2,4,0,0,0,0,0,0,11,2,0,0,0,0,14,0,0,12,0,11,0,1,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,2,0,4,0,1,0,0,0,0,2,1,0,0,1
sm8414715,0,0,0,0,10,1,0,0,0,4,0,0,0,37,5,1,0,0,4,0,0,5,0,0,1,0,0,0,18,10,4,1,0,4,0,0,0,0,0,0,3,3,0,1,0,0,3,2,0,0,0,1,0,0,0,3,0,0,0,7,0,0,0,0,2,0,2,0,0,1,0,0,0,4,4,3,0,3,7,0,0,0,0,0,3,0,0,0,0,7,0,2,0,1,0,5,1,0,2,2
sm8432098,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5,0,0,0,0,0,0,0,1,0,0,0,1,0,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
sm8468717,0,0,1,0,2,0,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,10,1,1,0,2,4,3,0,2,0,0,2,2,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,5,1,5,2,0,0,0,0,1,1,1,0,7,0,0,0,0,0,2,0,0,3,0,0
sm8529991,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
sm8614063,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1
sm8619149,42,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,20,2,0,0,1,1,7,0,0,0,0,2,0,0,0,0,6,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,5,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
sm8661117,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
sm8670561,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,19,0,3,0,1,0,4,7,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0
sm8696152,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,2,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,4,0,1
sm8700898,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0
sm8707393,0,0,0,0,0,0,1,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm8738313,0,0,0,0,0,0,0,0,0,0,0,0,0,20,12,1,0,0,0,0,0,0,4,2,0,0,0,0,2,0,0,0,0,1,1,0,0,2,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,1,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0
sm8712532,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,1,0,0,1,1,3,0,0,1,2,1,5,4,2,0,0,4,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,2,4,2,0,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,3,0,0
sm8754973,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
sm8755465,0,0,1,0,0,0,0,0,0,0,0,1,0,4,2,0,0,0,0,0,0,0,3,0,1,0,0,0,2,3,0,0,0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,1,0,0
sm8796407,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,2,2,0,0
sm8906830,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,0,2,0,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
sm8933166,0,0,1,0,0,1,3,0,0,0,0,12,0,58,12,0,0,17,2,8,2,5,130,5,3,3,32,2,17,20,10,1,0,40,1,2,1,7,3,5,5,3,5,0,7,0,3,3,0,0,0,1,0,7,6,1,4,0,3,0,50,0,0,0,0,0,2,1,0,0,0,1,0,1,4,6,35,10,41,3,0,15,0,0,3,0,6,1,5,0,1,2,3,4,2,1,6,1,0,0
sm8937853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm8976018,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
sm9022413,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,4,0,1,0,3,0,0,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,1,0,0,1,1,0,0
sm9024627,0,0,5,0,0,1,2,0,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
sm9093103,0,0,0,0,0,0,1,0,0,0,0,2,0,7,3,0,0,0,0,0,0,1,1,0,0,0,4,0,11,3,0,0,0,9,1,0,0,0,0,5,0,1,0,1,3,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,26,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,2,1,2,0,0,0,0,2,0,0,3,4,0,5
sm9093561,0,0,0,0,5,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,13,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,4,1,0,0,0
sm9100218,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,4,0,1,2,0,0,0,15,2,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
sm9128830,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
sm9154541,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,1,4,0,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
sm9168029,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,2,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sm9174236,4,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm9213450,0,0,0,0,0,0,0,0,0,0,0,12,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
sm9218213,0,0,9,0,0,2,0,0,0,0,0,2,0,8,3,1,0,1,0,0,1,11,5,0,0,1,3,1,1,2,1,1,0,4,0,0,0,4,0,2,0,0,0,0,1,0,2,1,0,0,0,3,0,2,3,1,0,0,2,4,3,0,0,20,0,1,1,0,0,0,0,0,0,0,0,2,5,4,10,4,0,0,0,0,2,0,10,1,3,1,0,2,0,3,0,2,4,4,6,0
sm9228896,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,12,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
sm9292554,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,0,0
sm9301676,0,0,3,1,0,0,0,0,0,0,0,3,0,56,12,0,0,10,2,1,8,47,6,0,3,2,4,1,20,4,1,5,0,9,3,0,0,9,0,7,4,4,1,0,11,0,3,7,0,0,0,3,1,1,17,0,0,0,0,8,0,0,0,45,1,2,2,0,2,0,0,0,1,0,2,2,0,9,14,6,0,0,0,0,0,0,10,0,5,2,1,5,1,0,0,40,12,26,0,4
sm9409012,0,0,0,0,1,0,1,0,0,1,0,0,0,7,2,0,0,0,1,0,1,0,6,0,4,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
sm9439204,0,0,0,0,1,0,0,0,0,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0
sm9537937,0,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,1,0,15,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm9538407,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sm9682775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
sm9708587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm9731365,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sm9764858,0,0,0,4,0,0,0,0,0,0,0,1,0,2,1,0,0,2,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
sm9794134,0,0,0,0,1,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
sm9797544,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,1,3,0,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,2,4,0,0,0,0,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,2,3,0,0
sm9829617,0,0,1,0,0,1,0,0,0,0,0,2,0,30,11,1,0,3,0,0,0,0,38,4,0,12,1,0,8,11,5,1,7,9,1,1,0,0,1,4,2,0,0,2,3,0,2,4,1,0,0,2,0,4,2,0,4,0,2,3,11,0,0,0,0,0,1,0,2,0,0,0,0,0,3,2,10,1,10,3,0,3,0,0,5,1,5,0,5,1,1,0,0,11,3,0,4,5,0,1
sm9854305,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,6,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,6,0,0,0,0
sm9874221,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,4,0,0,2,0,2,0,2,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,5,0,2,0,10
sm9893696,0,0,0,0,0,0,1,0,0,0,0,4,0,13,0,0,0,0,3,0,0,0,27,0,0,0,0,1,8,3,0,0,0,0,1,0,0,1,0,0,0,1,2,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,3,0,0
sm9931198,0,0,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
sm9981341,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,1
